ENTITY_TYPE,ENTITY_ID,LEFT_TABLE,LEFT_KEY,RIGHT_TABLE,RIGHT_KEY,NOTE
aircraft,aircraft:AC-2480,faa_master,361AY|F1569-43,asrs_reports,1509835,
aircraft,aircraft:AC-2483,faa_master,6686Q|23816,maintenance_erp,WO-100154,
aircraft,aircraft:AC-2483,faa_master,6686Q|23816,maintenance_erp,WO-100512,
aircraft,aircraft:AC-2484,faa_master,44304|28-1997319,asrs_reports,1501170,temporal_reuse_trap:old
aircraft,aircraft:AC-2486,faa_master,3484Z|H5357-63,ntsb_events,19870211X63029,temporal_reuse_trap:old
aircraft,aircraft:AC-2487,faa_master,3484Z|F1846-32,ntsb_events,20060803X76137,temporal_reuse_trap:new
aircraft,aircraft:AC-2488,faa_master,26726|17272233,asrs_reports,1501202,temporal_reuse_trap:old
aircraft,aircraft:AC-2490,faa_master,37213|28-2010292,ntsb_events,19920229X24114,temporal_reuse_trap:old
aircraft,aircraft:AC-2495,faa_master,9733M|A5669-55,maintenance_erp,WO-100356,
aircraft,aircraft:AC-2497,faa_master,6435S|A8491-23,maintenance_erp,WO-100482,
operator,operator:OP-001,faa_master,4791C|M2574-11,asrs_reports,1502888,operator_name_variant
operator,operator:OP-001,faa_master,4791C|M2574-11,asrs_reports,1506761,operator_name_variant
operator,operator:OP-001,faa_master,4791C|M2574-11,asrs_reports,1514688,
operator,operator:OP-001,faa_master,4791C|M2574-11,faa_master,101SR|45879,registry_spelling_variant
operator,operator:OP-001,faa_master,4791C|M2574-11,faa_master,103SN|G6447-54,registry_spelling_variant
operator,operator:OP-001,faa_master,4791C|M2574-11,faa_master,23VS|9771,registry_spelling_variant
operator,operator:OP-001,faa_master,4791C|M2574-11,faa_master,3937J|M3412-26,registry_spelling_variant
operator,operator:OP-001,faa_master,4791C|M2574-11,faa_master,9212C|65869,registry_spelling_variant
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100051,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100132,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100161,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100163,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100182,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100251,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100311,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100349,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100425,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100445,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100453,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100460,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100467,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100479,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100480,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100489,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100516,
operator,operator:OP-001,faa_master,4791C|M2574-11,maintenance_erp,WO-100539,
operator,operator:OP-001,faa_master,4791C|M2574-11,ntsb_events,19910922X61389,
operator,operator:OP-001,faa_master,4791C|M2574-11,ntsb_events,20000206X30901,
operator,operator:OP-001,faa_master,4791C|M2574-11,ntsb_events,20151218X20351,
operator,operator:OP-002,faa_master,21813|5635,asrs_reports,1500378,
operator,operator:OP-002,faa_master,21813|5635,asrs_reports,1501347,operator_name_variant
operator,operator:OP-002,faa_master,21813|5635,asrs_reports,1503917,
operator,operator:OP-002,faa_master,21813|5635,asrs_reports,1505582,operator_name_variant
operator,operator:OP-002,faa_master,21813|5635,faa_master,10084|1617,registry_spelling_variant
operator,operator:OP-002,faa_master,21813|5635,faa_master,1866U|54193,registry_spelling_variant
operator,operator:OP-002,faa_master,21813|5635,faa_master,21VP|11343,registry_spelling_variant
operator,operator:OP-002,faa_master,21813|5635,faa_master,267WX|1214,registry_spelling_variant
operator,operator:OP-002,faa_master,21813|5635,faa_master,289TD|5906,registry_spelling_variant
operator,operator:OP-002,faa_master,21813|5635,faa_master,446RG|9297,registry_spelling_variant
operator,operator:OP-002,faa_master,21813|5635,faa_master,835SP|49734,registry_spelling_variant
operator,operator:OP-002,faa_master,21813|5635,maintenance_erp,WO-100089,
operator,operator:OP-002,faa_master,21813|5635,maintenance_erp,WO-100111,
operator,operator:OP-002,faa_master,21813|5635,maintenance_erp,WO-100130,
operator,operator:OP-002,faa_master,21813|5635,maintenance_erp,WO-100154,
operator,operator:OP-002,faa_master,21813|5635,maintenance_erp,WO-100196,
operator,operator:OP-002,faa_master,21813|5635,maintenance_erp,WO-100197,
operator,operator:OP-002,faa_master,21813|5635,maintenance_erp,WO-100199,
operator,operator:OP-002,faa_master,21813|5635,maintenance_erp,WO-100296,
operator,operator:OP-002,faa_master,21813|5635,maintenance_erp,WO-100316,
operator,operator:OP-002,faa_master,21813|5635,maintenance_erp,WO-100348,
operator,operator:OP-002,faa_master,21813|5635,maintenance_erp,WO-100352,
operator,operator:OP-002,faa_master,21813|5635,maintenance_erp,WO-100462,
operator,operator:OP-002,faa_master,21813|5635,maintenance_erp,WO-100512,
operator,operator:OP-002,faa_master,21813|5635,maintenance_erp,WO-100525,
operator,operator:OP-002,faa_master,21813|5635,ntsb_events,20171013X52611,
operator,operator:OP-002,faa_master,21813|5635,ntsb_events,20241026X69108,
operator,operator:OP-003,faa_master,39ZC|48440,asrs_reports,1500113,
operator,operator:OP-003,faa_master,39ZC|48440,asrs_reports,1500556,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100001,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100002,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100003,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100004,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100030,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100049,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100114,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100231,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100248,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100260,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100267,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100282,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100325,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100353,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100403,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100433,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100465,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100521,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100548,
operator,operator:OP-003,faa_master,39ZC|48440,maintenance_erp,WO-100551,
operator,operator:OP-003,faa_master,39ZC|48440,ntsb_events,20000928X54573,
operator,operator:OP-003,faa_master,39ZC|48440,ntsb_events,20071206X13491,
operator,operator:OP-003,faa_master,39ZC|48440,ntsb_events,20090514X85270,
operator,operator:OP-003,faa_master,39ZC|48440,ntsb_events,20170413X66206,
operator,operator:OP-003,faa_master,39ZC|48440,ntsb_events,20220127X14558,
operator,operator:OP-004,faa_master,95NS|6022,asrs_reports,1502265,
operator,operator:OP-004,faa_master,95NS|6022,asrs_reports,1511845,operator_name_variant
operator,operator:OP-004,faa_master,95NS|6022,asrs_reports,1517563,
operator,operator:OP-004,faa_master,95NS|6022,maintenance_erp,WO-100005,
operator,operator:OP-004,faa_master,95NS|6022,maintenance_erp,WO-100052,
operator,operator:OP-004,faa_master,95NS|6022,maintenance_erp,WO-100055,
operator,operator:OP-004,faa_master,95NS|6022,maintenance_erp,WO-100165,
operator,operator:OP-004,faa_master,95NS|6022,maintenance_erp,WO-100203,
operator,operator:OP-004,faa_master,95NS|6022,maintenance_erp,WO-100209,
operator,operator:OP-004,faa_master,95NS|6022,maintenance_erp,WO-100229,
operator,operator:OP-004,faa_master,95NS|6022,maintenance_erp,WO-100331,
operator,operator:OP-004,faa_master,95NS|6022,maintenance_erp,WO-100440,
operator,operator:OP-004,faa_master,95NS|6022,maintenance_erp,WO-100474,
operator,operator:OP-004,faa_master,95NS|6022,maintenance_erp,WO-100478,
operator,operator:OP-004,faa_master,95NS|6022,maintenance_erp,WO-100503,
operator,operator:OP-004,faa_master,95NS|6022,maintenance_erp,WO-100505,
operator,operator:OP-004,faa_master,95NS|6022,maintenance_erp,WO-100524,
operator,operator:OP-004,faa_master,95NS|6022,maintenance_erp,WO-100562,
operator,operator:OP-004,faa_master,95NS|6022,ntsb_events,20000604X95473,
operator,operator:OP-004,faa_master,95NS|6022,ntsb_events,20050609X59303,
operator,operator:OP-004,faa_master,95NS|6022,ntsb_events,20100801X77554,
operator,operator:OP-004,faa_master,95NS|6022,ntsb_events,20140506X94109,
operator,operator:OP-004,faa_master,95NS|6022,ntsb_events,20200614X95666,
operator,operator:OP-004,faa_master,95NS|6022,ntsb_events,20221202X38465,
operator,operator:OP-004,faa_master,95NS|6022,ntsb_events,20231226X81142,
operator,operator:OP-005,faa_master,724HW|1835,asrs_reports,1507863,
operator,operator:OP-005,faa_master,724HW|1835,asrs_reports,1508800,
operator,operator:OP-005,faa_master,724HW|1835,asrs_reports,1510139,
operator,operator:OP-005,faa_master,724HW|1835,asrs_reports,1513528,
operator,operator:OP-005,faa_master,724HW|1835,asrs_reports,1517051,
operator,operator:OP-005,faa_master,724HW|1835,asrs_reports,1518139,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100060,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100075,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100078,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100088,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100093,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100173,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100191,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100195,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100291,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100309,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100340,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100350,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100411,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100471,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100484,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100491,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100496,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100497,
operator,operator:OP-005,faa_master,724HW|1835,maintenance_erp,WO-100507,
operator,operator:OP-005,faa_master,724HW|1835,ntsb_events,20180807X89900,
operator,operator:OP-006,faa_master,840UA|E5990-98,asrs_reports,1510562,
operator,operator:OP-006,faa_master,840UA|E5990-98,asrs_reports,1514675,
operator,operator:OP-006,faa_master,840UA|E5990-98,asrs_reports,1515025,operator_name_variant
operator,operator:OP-006,faa_master,840UA|E5990-98,asrs_reports,1517701,
operator,operator:OP-006,faa_master,840UA|E5990-98,maintenance_erp,WO-100037,
operator,operator:OP-006,faa_master,840UA|E5990-98,maintenance_erp,WO-100069,
operator,operator:OP-006,faa_master,840UA|E5990-98,maintenance_erp,WO-100106,
operator,operator:OP-006,faa_master,840UA|E5990-98,maintenance_erp,WO-100134,
operator,operator:OP-006,faa_master,840UA|E5990-98,maintenance_erp,WO-100204,
operator,operator:OP-006,faa_master,840UA|E5990-98,maintenance_erp,WO-100253,
operator,operator:OP-006,faa_master,840UA|E5990-98,maintenance_erp,WO-100290,
operator,operator:OP-006,faa_master,840UA|E5990-98,maintenance_erp,WO-100367,
operator,operator:OP-006,faa_master,840UA|E5990-98,maintenance_erp,WO-100407,
operator,operator:OP-006,faa_master,840UA|E5990-98,maintenance_erp,WO-100448,
operator,operator:OP-006,faa_master,840UA|E5990-98,maintenance_erp,WO-100454,
operator,operator:OP-006,faa_master,840UA|E5990-98,maintenance_erp,WO-100511,
operator,operator:OP-006,faa_master,840UA|E5990-98,maintenance_erp,WO-100570,
operator,operator:OP-006,faa_master,840UA|E5990-98,ntsb_events,20211221X62783,
operator,operator:OP-007,faa_master,3688Q|F3590-90,asrs_reports,1511475,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100039,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100040,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100080,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100112,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100122,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100128,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100183,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100190,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100213,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100250,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100258,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100266,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100303,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100308,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100382,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100397,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100415,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100434,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100463,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100487,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100532,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100581,
operator,operator:OP-007,faa_master,3688Q|F3590-90,maintenance_erp,WO-100595,
operator,operator:OP-007,faa_master,3688Q|F3590-90,ntsb_events,20210511X83450,
operator,operator:OP-008,faa_master,6055R|A1575-60,asrs_reports,1502754,
operator,operator:OP-008,faa_master,6055R|A1575-60,asrs_reports,1507559,
operator,operator:OP-008,faa_master,6055R|A1575-60,asrs_reports,1507647,
operator,operator:OP-008,faa_master,6055R|A1575-60,asrs_reports,1507924,operator_name_variant
operator,operator:OP-008,faa_master,6055R|A1575-60,asrs_reports,1510374,operator_name_variant
operator,operator:OP-008,faa_master,6055R|A1575-60,asrs_reports,1512773,operator_name_variant
operator,operator:OP-008,faa_master,6055R|A1575-60,asrs_reports,1515542,operator_name_variant
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100014,
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100025,
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100095,
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100178,
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100210,
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100214,
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100272,
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100301,
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100322,
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100346,
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100395,
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100472,
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100483,
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100492,
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100527,
operator,operator:OP-008,faa_master,6055R|A1575-60,maintenance_erp,WO-100582,
operator,operator:OP-008,faa_master,6055R|A1575-60,ntsb_events,20180805X83155,
operator,operator:OP-009,faa_master,225QC|L3575-92,asrs_reports,1500644,
operator,operator:OP-009,faa_master,225QC|L3575-92,asrs_reports,1502732,operator_name_variant
operator,operator:OP-009,faa_master,225QC|L3575-92,asrs_reports,1504589,operator_name_variant
operator,operator:OP-009,faa_master,225QC|L3575-92,asrs_reports,1506694,
operator,operator:OP-009,faa_master,225QC|L3575-92,asrs_reports,1507383,operator_name_variant
operator,operator:OP-009,faa_master,225QC|L3575-92,asrs_reports,1508925,operator_name_variant
operator,operator:OP-009,faa_master,225QC|L3575-92,asrs_reports,1508990,
operator,operator:OP-009,faa_master,225QC|L3575-92,asrs_reports,1511494,operator_name_variant
operator,operator:OP-009,faa_master,225QC|L3575-92,asrs_reports,1515955,
operator,operator:OP-009,faa_master,225QC|L3575-92,asrs_reports,1516166,operator_name_variant
operator,operator:OP-009,faa_master,225QC|L3575-92,asrs_reports,1516982,
operator,operator:OP-009,faa_master,225QC|L3575-92,faa_master,268JC|28-2008796,registry_spelling_variant
operator,operator:OP-009,faa_master,225QC|L3575-92,faa_master,740YY|28-2014246,registry_spelling_variant
operator,operator:OP-009,faa_master,225QC|L3575-92,faa_master,83WX|17256808,registry_spelling_variant
operator,operator:OP-009,faa_master,225QC|L3575-92,faa_master,92132|1626,registry_spelling_variant
operator,operator:OP-009,faa_master,225QC|L3575-92,faa_master,98940|28-2006541,registry_spelling_variant
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100013,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100026,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100041,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100050,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100056,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100064,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100066,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100100,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100109,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100121,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100139,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100158,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100174,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100175,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100193,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100194,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100215,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100217,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100223,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100227,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100238,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100240,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100245,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100273,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100276,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100277,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100284,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100289,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100294,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100295,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100300,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100305,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100332,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100336,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100355,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100370,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100389,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100392,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100394,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100447,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100449,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100451,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100476,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100485,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100493,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100501,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100520,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100534,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100571,
operator,operator:OP-009,faa_master,225QC|L3575-92,maintenance_erp,WO-100577,
operator,operator:OP-009,faa_master,225QC|L3575-92,ntsb_events,19860922X75148,
operator,operator:OP-009,faa_master,225QC|L3575-92,ntsb_events,19970929X23565,
operator,operator:OP-009,faa_master,225QC|L3575-92,ntsb_events,19991213X22443,
operator,operator:OP-009,faa_master,225QC|L3575-92,ntsb_events,20041008X91135,
operator,operator:OP-009,faa_master,225QC|L3575-92,ntsb_events,20050715X89850,
operator,operator:OP-009,faa_master,225QC|L3575-92,ntsb_events,20051021X38330,
operator,operator:OP-009,faa_master,225QC|L3575-92,ntsb_events,20120621X65093,
operator,operator:OP-009,faa_master,225QC|L3575-92,ntsb_events,20120701X30749,
operator,operator:OP-009,faa_master,225QC|L3575-92,ntsb_events,20140711X65018,
operator,operator:OP-009,faa_master,225QC|L3575-92,ntsb_events,20141011X11642,
operator,operator:OP-009,faa_master,225QC|L3575-92,ntsb_events,20160609X87005,
operator,operator:OP-009,faa_master,225QC|L3575-92,ntsb_events,20180110X34428,
operator,operator:OP-009,faa_master,225QC|L3575-92,ntsb_events,20180626X85189,
operator,operator:OP-009,faa_master,225QC|L3575-92,ntsb_events,20210530X27398,
operator,operator:OP-009,faa_master,225QC|L3575-92,ntsb_events,20240627X71662,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100021,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100031,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100119,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100137,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100200,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100212,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100219,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100259,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100264,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100304,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100343,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100345,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100429,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100435,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100437,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100560,
operator,operator:OP-010,faa_master,685GH|11406,maintenance_erp,WO-100568,
operator,operator:OP-010,faa_master,685GH|11406,ntsb_events,20030221X83374,
operator,operator:OP-010,faa_master,685GH|11406,ntsb_events,20081016X94063,
operator,operator:OP-010,faa_master,685GH|11406,ntsb_events,20100426X14086,
operator,operator:OP-010,faa_master,685GH|11406,ntsb_events,20100518X35451,
operator,operator:OP-010,faa_master,685GH|11406,ntsb_events,20120710X75459,
operator,operator:OP-011,faa_master,48WP|M4197-68,asrs_reports,1500338,
operator,operator:OP-011,faa_master,48WP|M4197-68,asrs_reports,1501217,
operator,operator:OP-011,faa_master,48WP|M4197-68,asrs_reports,1501368,
operator,operator:OP-011,faa_master,48WP|M4197-68,asrs_reports,1504175,
operator,operator:OP-011,faa_master,48WP|M4197-68,asrs_reports,1507366,
operator,operator:OP-011,faa_master,48WP|M4197-68,asrs_reports,1508773,
operator,operator:OP-011,faa_master,48WP|M4197-68,asrs_reports,1511257,
operator,operator:OP-011,faa_master,48WP|M4197-68,asrs_reports,1511941,
operator,operator:OP-011,faa_master,48WP|M4197-68,asrs_reports,1515521,
operator,operator:OP-011,faa_master,48WP|M4197-68,asrs_reports,1515611,
operator,operator:OP-011,faa_master,48WP|M4197-68,asrs_reports,1517435,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100020,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100023,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100035,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100044,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100057,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100068,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100086,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100097,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100118,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100149,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100176,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100205,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100211,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100241,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100326,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100364,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100372,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100386,
operator,operator:OP-011,faa_master,48WP|M4197-68,maintenance_erp,WO-100401,
